issue,rob,sqlq,rows,alus,mult,ldst,cache,bpc,cycles
2,64,128,60,6,1,4,32,2,81763828
2,64,128,60,6,2,2,32,3,83766344
2,64,32,0,0,0,0,0,0,102286150
2,64,32,10,2,2,2,16,2,85649950
2,64,32,10,6,2,1,16,3,87394078
2,64,32,20,2,2,1,48,2,81343903
2,64,32,20,4,1,1,16,1,85306244
2,64,32,20,4,1,2,16,3,83297839
2,64,32,20,4,1,2,32,3,81393242
2,64,32,30,2,1,2,48,3,81830820
2,64,32,30,2,1,4,48,1,83798777
2,64,32,30,2,2,1,32,3,83745569
2,64,32,30,2,2,4,32,2,82348006
2,64,32,30,2,2,4,32,3,82586748
2,64,32,30,4,2,1,32,1,86640072
2,64,32,30,6,2,1,48,1,85945704
2,64,32,40,2,1,4,48,2,83510497
2,64,32,40,4,1,4,48,3,81892200
2,64,32,40,4,2,2,16,1,84345550
2,64,32,40,6,2,2,32,3,83414822
2,64,32,50,2,2,1,16,2,88104652
2,64,32,50,2,2,2,48,1,82534226
2,64,32,50,2,2,4,48,2,84389035
2,64,32,50,4,2,2,16,2,85647220
2,64,32,50,4,2,4,32,2,83255783
2,64,32,50,6,1,4,16,3,85288419
2,64,32,50,6,1,4,32,3,83903535
2,64,32,50,6,2,2,48,2,84015853
2,64,32,60,2,1,4,48,3,83240428
2,64,32,60,2,2,4,48,1,81776541
2,64,32,60,4,2,4,32,2,81912238
2,64,96,0,0,0,0,0,0,102226943
2,64,96,10,2,1,1,16,3,87773298
2,64,96,10,2,2,2,48,3,85017243
2,64,96,10,4,2,4,32,3,84901342
2,64,96,20,2,2,4,32,2,81115147
2,64,96,20,4,1,1,32,2,81332995
2,64,96,20,4,2,1,32,1,83712919
2,64,96,20,4,2,4,48,3,79944080
2,64,96,20,6,1,2,48,2,80208942
2,64,96,20,6,1,4,16,2,84622417
2,64,96,30,2,1,4,32,1,84836771
2,64,96,30,2,2,2,16,1,88863330
2,64,96,30,4,2,2,16,3,83830629
2,64,96,30,4,2,4,32,1,83597053
2,64,96,40,2,2,1,32,2,83375804
2,64,96,40,4,1,2,32,3,83832977
2,64,96,40,6,1,2,16,2,85894970
2,64,96,40,6,1,2,32,3,83832963
2,64,96,50,4,1,2,48,3,83273642
2,64,96,50,4,2,1,16,1,86214619
2,64,96,60,4,2,2,16,1,83540667
2,64,96,60,4,2,2,48,2,81788208
2,64,96,60,6,2,2,48,1,82030046
4,128,128,0,0,0,0,0,0,82673881
4,128,128,10,2,2,1,16,1,74281894
4,128,128,10,4,1,4,16,1,75237659
4,128,128,10,4,2,4,48,3,72372615
4,128,128,10,6,1,1,48,3,73921491
4,128,128,20,6,1,4,32,3,69331416
4,128,128,30,2,1,1,32,2,73593780
4,128,128,30,2,1,4,16,1,75315463
4,128,128,30,2,1,4,32,2,72205739
4,128,128,30,2,1,4,32,3,71009527
4,128,128,30,2,2,1,32,3,74690948
4,128,128,30,2,2,4,16,2,72654421
4,128,128,30,2,2,4,32,2,72239867
4,128,128,30,4,1,1,16,3,75041832
4,128,128,30,4,1,4,16,3,71138799
4,128,128,30,4,2,1,32,2,73367636
4,128,128,30,4,2,4,16,1,73815265
4,128,128,40,2,2,1,32,3,73553556
4,128,128,40,2,2,1,48,3,73569227
4,128,128,40,4,1,1,16,1,75457582
4,128,128,40,4,1,2,48,1,71163495
4,128,128,40,6,1,1,32,1,74073177
4,128,128,50,2,1,1,32,3,76521337
4,128,128,50,2,1,4,16,1,73742623
4,128,128,50,2,2,1,16,3,76900773
4,128,128,50,4,1,2,16,3,76983842
4,128,128,50,4,1,2,48,3,76023235
4,128,128,50,4,2,1,48,3,76326381
4,128,128,50,4,2,4,48,3,75786408
4,128,128,50,6,1,1,32,3,76385136
4,128,128,60,4,1,1,48,3,75723685
4,128,128,60,4,1,2,32,1,72746082
4,128,128,60,4,2,2,16,1,74011332
4,128,128,60,4,2,2,16,3,75612644
4,128,128,60,6,1,1,48,1,72799104
4,128,128,60,6,1,2,32,1,72851267
4,128,32,0,0,0,0,0,0,82798118
4,128,32,10,6,1,1,32,2,73487850
4,128,32,10,6,2,2,48,1,72596615
4,128,32,10,6,2,4,48,1,72139413
4,128,32,20,4,1,1,16,2,72315446
4,128,32,20,6,1,1,16,1,73242720
4,128,32,20,6,1,1,32,3,69594163
4,128,32,20,6,2,1,16,3,69961554
4,128,32,20,6,2,2,48,1,70854930
4,128,32,20,6,2,2,32,2,72319681
4,128,32,30,2,1,2,16,3,71211215
4,128,32,30,4,2,2,48,2,70577529
4,128,32,40,4,1,1,48,3,72584284
4,128,32,40,4,2,2,16,2,71759939
4,128,32,40,6,1,4,16,2,71912095
4,128,32,50,2,1,2,16,3,77059780
4,128,32,50,6,2,1,48,2,73544623
4,128,32,50,6,2,2,16,1,74306152
4,128,32,60,2,1,2,32,1,73390393
4,128,32,60,2,1,2,48,2,72009710
4,128,32,60,2,2,2,48,2,72009710
4,128,32,60,4,1,1,16,1,75818675
4,128,32,60,4,1,2,32,3,75504838
4,128,32,60,6,2,1,32,1,74399161
4,128,32,60,6,2,2,32,1,73071553
4,128,96,0,0,0,0,0,0,82499171
4,128,96,10,2,1,1,32,3,75235730
4,128,96,10,2,1,4,48,1,72647552
4,128,96,10,2,1,4,32,3,74873179
4,128,96,10,2,2,4,32,1,73641947
4,128,96,10,4,1,2,48,1,72866733
4,128,96,10,4,2,1,16,1,73390772
4,128,96,10,6,1,4,32,2,71974760
4,128,96,20,2,1,1,32,3,70391612
4,128,96,20,2,1,2,16,1,72658728
4,128,96,20,2,1,4,16,2,73129515
4,128,96,20,2,2,1,32,1,72992693
4,128,96,20,2,2,1,32,3,70391612
4,128,96,20,2,2,1,48,3,70264201
4,128,96,20,4,1,1,32,3,69519683
4,128,96,20,4,1,4,16,3,70112121
4,128,96,30,2,1,1,16,1,77177903
4,128,96,30,4,1,2,16,1,74288456
4,128,96,30,4,2,1,32,3,74221662
4,128,96,30,4,2,4,16,2,72711343
4,128,96,30,6,2,4,16,2,72355658
4,128,96,40,2,1,2,16,2,71824231
4,128,96,40,4,1,2,32,3,73922449
4,128,96,40,4,2,2,16,2,71570980
4,128,96,40,6,1,1,16,1,75860194
4,128,96,40,6,1,2,48,1,71045146
4,128,96,40,6,1,2,48,3,72330037
4,128,96,50,2,1,1,48,1,72739741
4,128,96,50,4,1,1,48,1,72634038
4,128,96,50,4,2,2,16,3,77302841
4,128,96,60,2,1,4,32,1,72599653
4,128,96,60,2,2,2,32,3,75691163
4,128,96,60,4,2,2,48,3,74944985
4,128,96,60,4,2,4,16,2,72924069
4,192,128,0,0,0,0,0,0,82673881
4,192,128,10,6,1,2,48,1,72283342
4,192,128,10,6,2,2,32,1,75185133
4,192,128,10,6,2,4,32,2,71839559
4,192,128,20,6,1,1,16,1,72980563
4,192,128,20,6,1,1,16,3,69719545
4,192,128,30,2,2,1,48,2,73168615
4,192,128,30,4,2,2,32,1,73388388
4,192,128,40,2,1,1,32,3,73781508
4,192,128,40,4,1,1,48,2,72006658
4,192,128,40,4,2,1,32,1,74073177
4,192,128,40,4,2,2,32,3,73910147
4,192,128,40,6,1,1,48,3,72544576
4,192,128,50,2,2,4,48,3,75589123
4,192,128,60,6,1,4,16,3,75654198
4,192,32,0,0,0,0,0,0,82632645
4,192,32,10,4,1,2,16,1,75543257
4,192,32,10,6,1,4,16,2,73566683
4,192,32,10,6,2,1,16,3,74060605
4,192,32,20,2,2,2,16,2,72897941
4,192,32,20,2,2,4,32,2,72295674
4,192,32,20,4,1,4,32,1,72176597
4,192,32,20,6,1,4,16,2,72956052
4,192,32,20,6,1,4,48,3,69133418
4,192,32,30,2,1,2,48,2,71958804
4,192,32,30,2,1,4,48,2,70769131
4,192,32,30,2,2,1,48,3,73643227
4,192,32,30,4,1,2,48,3,70626861
4,192,32,30,4,1,4,48,3,71955681
4,192,32,30,4,2,2,32,1,73424916
4,192,32,30,6,1,2,16,3,70993448
4,192,32,40,2,2,2,32,3,73969132
4,192,32,50,2,1,4,48,3,75699031
4,192,32,50,6,2,2,32,3,76569613
4,192,32,60,4,1,1,16,1,75650458
4,192,32,60,4,2,4,32,3,75442613
4,192,32,60,6,1,4,32,3,75647026
4,192,96,0,0,0,0,0,0,82499171
4,192,96,10,2,1,1,48,1,71789841
4,192,96,10,2,2,2,48,2,73363543
4,192,96,10,6,1,4,16,3,73562843
4,192,96,10,6,2,2,16,2,73750035
4,192,96,20,2,1,1,48,2,72577110
4,192,96,20,2,2,2,16,3,70216216
4,192,96,20,4,1,1,32,3,69519683
4,192,96,20,4,1,4,16,2,73135688
4,192,96,20,4,2,2,32,1,72404508
4,192,96,20,4,2,4,48,3,68874089
4,192,96,20,6,1,1,48,1,71308282
4,192,96,20,6,2,4,16,3,70079289
4,192,96,30,2,1,1,32,3,74355661
4,192,96,30,2,1,2,16,2,73107794
4,192,96,30,2,2,1,16,1,75939465
4,192,96,30,4,1,4,48,1,71122325
4,192,96,30,4,1,4,32,2,70835378
4,192,96,30,4,2,2,16,3,70756287
4,192,96,30,6,1,1,48,2,72672398
4,192,96,40,2,2,4,16,1,73880284
4,192,96,40,4,1,4,16,3,74009239
4,192,96,40,4,2,2,48,1,71106507
4,192,96,40,4,2,4,16,2,72016443
4,192,96,40,6,1,2,48,2,70730673
4,192,96,40,6,2,1,48,2,72731810
4,192,96,50,2,1,1,16,3,76766485
4,192,96,50,2,1,2,16,1,74309290
4,192,96,50,2,1,2,32,1,73052461
4,192,96,50,2,2,1,48,1,72736817
4,192,96,50,2,2,2,48,1,71162391
4,192,96,50,4,1,2,48,3,76026360
4,192,96,50,4,2,2,48,2,72323721
4,192,96,50,4,2,4,16,2,73109799
4,192,96,50,6,1,4,32,2,73126400
4,192,96,50,6,2,2,16,2,73080677
4,192,96,50,6,2,2,32,2,75648642
4,192,96,60,2,1,1,48,2,73033032
4,192,96,60,2,1,1,48,3,75932042
4,192,96,60,2,2,4,16,3,76198898
4,192,96,60,4,1,1,48,2,72473605
4,192,96,60,6,1,4,32,3,75749819
4,192,96,60,6,2,1,16,1,75714165
4,32,128,0,0,0,0,0,0,83753772
4,32,128,10,4,1,1,32,2,73513818
4,32,128,10,4,2,2,16,3,73472706
4,32,128,10,4,2,4,16,1,75816269
4,32,128,10,6,1,2,16,3,73466102
4,32,128,10,6,2,1,48,3,72645771
4,32,128,10,6,2,4,16,3,73383828
4,32,128,10,6,2,4,32,3,72398081
4,32,128,20,2,1,4,48,2,70952651
4,32,128,20,2,2,1,16,1,72788706
4,32,128,20,2,2,2,48,3,70464020
4,32,128,20,4,2,1,16,2,71871779
4,32,128,20,4,2,4,16,3,71834441
4,32,128,20,6,1,2,32,2,71638169
4,32,128,20,6,2,1,16,1,72691691
4,32,128,20,6,2,1,32,1,72335593
4,32,128,30,2,1,2,32,1,73878356
4,32,128,30,2,1,2,32,3,75658529
4,32,128,30,4,1,2,48,2,71893362
4,32,128,30,4,1,2,16,3,75624021
4,32,128,30,4,2,1,48,3,73948456
4,32,128,30,4,2,4,48,1,72653968
4,32,128,40,6,1,2,16,3,73567345
4,32,128,50,2,1,1,48,2,74847566
4,32,128,50,2,1,1,32,3,75565147
4,32,128,50,2,2,4,48,3,76595142
4,32,128,50,4,1,1,16,1,76170418
4,32,128,50,4,2,2,16,1,74521536
4,32,128,50,4,2,4,48,3,76723368
4,32,128,50,6,2,1,16,3,75503948
4,32,128,60,2,2,1,48,2,73939104
4,32,128,60,2,2,4,32,1,73137125
4,32,128,60,2,2,4,48,1,72952979
4,32,128,60,4,2,1,48,1,74283829
4,32,128,60,4,2,4,16,1,73265634
4,32,128,60,6,2,2,48,3,75662192
4,32,32,0,0,0,0,0,0,83899345
4,32,32,10,2,2,1,16,3,75503349
4,32,32,10,4,1,4,16,2,73234263
4,32,32,10,4,1,4,16,3,73354511
4,32,32,10,4,2,4,16,2,72415947
4,32,32,10,6,1,2,32,1,78035122
4,32,32,10,6,2,2,48,1,75698044
4,32,32,10,6,2,4,48,1,75589283
4,32,32,20,4,1,2,32,2,71742774
4,32,32,20,4,1,4,16,1,71655538
4,32,32,20,4,1,4,16,3,71332879
4,32,32,20,4,2,1,16,3,72475611
4,32,32,20,4,2,2,32,1,71721854
4,32,32,20,4,2,4,48,3,70407003
4,32,32,30,2,2,1,16,2,74747410
4,32,32,30,2,2,2,32,3,75602021
4,32,32,30,2,2,4,32,1,73624938
4,32,32,30,4,1,1,16,1,76244057
4,32,32,30,4,1,4,32,1,73238917
4,32,32,30,4,1,4,16,3,76113359
4,32,32,30,6,1,2,32,3,74663059
4,32,32,40,4,1,1,32,2,74317098
4,32,32,40,6,2,2,48,1,73002433
4,32,32,40,6,2,2,32,3,73289617
4,32,32,50,2,1,1,16,1,76282534
4,32,32,50,2,1,4,32,2,73855171
4,32,32,50,2,2,1,32,2,77401000
4,32,32,50,4,2,2,32,1,73229556
4,32,32,50,4,2,4,48,2,73428678
4,32,32,50,4,2,4,48,3,76695462
4,32,32,50,6,2,4,48,3,76625678
4,32,32,60,2,2,2,32,1,73441734
4,32,32,60,4,1,1,16,1,76158640
4,32,32,60,4,1,4,48,1,73111001
4,32,32,60,4,1,4,16,2,73952605
4,32,32,60,4,2,1,48,1,74411047
4,32,32,60,4,2,1,48,3,76153138
4,32,96,0,0,0,0,0,0,83806627
4,32,96,10,2,2,1,32,1,78947583
4,32,96,10,2,2,1,48,1,77343937
4,32,96,10,4,1,4,48,3,72341960
4,32,96,10,4,2,1,32,2,73530468
4,32,96,10,6,1,2,16,1,78361626
4,32,96,20,2,1,1,16,2,72242680
4,32,96,20,2,2,1,32,3,72476932
4,32,96,20,4,1,1,48,1,69917388
4,32,96,20,6,1,1,48,1,70059731
4,32,96,30,6,1,2,32,3,74225457
4,32,96,40,2,1,1,48,1,74658819
4,32,96,40,4,2,1,32,2,74296859
4,32,96,40,4,2,1,16,3,71725421
4,32,96,40,4,2,4,48,2,71709595
4,32,96,50,2,1,4,32,1,73122806
4,32,96,50,2,2,1,48,1,74608722
4,32,96,50,2,2,2,16,3,78080301
4,32,96,50,2,2,4,32,1,73113459
4,32,96,50,6,1,1,32,3,75472583
4,32,96,60,2,1,1,48,3,76493182
4,32,96,60,2,2,1,48,2,73652076
4,32,96,60,2,2,4,32,1,73196016
4,32,96,60,2,2,4,48,3,75654800
4,32,96,60,4,1,4,16,3,76745783
4,32,96,60,6,2,2,16,1,74028773
4,32,96,60,6,2,2,32,2,72625780
4,32,96,60,6,2,4,16,3,76761080
4,64,128,0,0,0,0,0,0,82491218
4,64,128,10,2,1,2,32,1,76021625
4,64,128,10,2,2,2,48,3,73932273
4,64,128,10,2,2,4,48,2,73131390
4,64,128,10,2,2,4,32,3,75225662
4,64,128,10,4,1,1,48,1,71158755
4,64,128,10,6,1,1,32,3,74002104
4,64,128,20,2,2,4,48,2,72273121
4,64,128,20,4,1,4,16,1,72262264
4,64,128,20,6,1,1,16,2,72225074
4,64,128,20,6,2,1,32,2,72195238
4,64,128,30,2,1,2,32,1,73829576
