issue,rob,sqlq,rows,alus,mult,ldst,cache,bpc,cycles
8,32,96,40,6,2,2,32,1,4595566
8,32,96,50,4,1,1,32,2,4439518
8,32,96,50,4,2,1,32,1,4615100
8,32,96,60,6,1,1,32,1,4580531
8,32,96,60,6,2,1,16,1,4614773
8,64,128,0,0,0,0,0,0,7192163
8,64,128,10,2,1,1,16,3,5401109
8,64,128,10,2,1,2,48,1,5262325
8,64,128,10,2,1,2,16,3,5327879
8,64,128,10,2,1,4,48,2,5288636
8,64,128,10,4,2,1,32,2,4782016
8,64,128,10,4,2,1,32,3,4779730
8,64,128,10,6,2,1,16,2,4996351
8,64,128,10,6,2,1,16,3,4918670
8,64,128,10,6,2,2,48,1,4606117
8,64,128,20,2,1,4,48,1,4791194
8,64,128,20,4,1,1,48,1,4518558
8,64,128,20,4,2,2,32,1,4547353
8,64,128,20,4,2,2,16,3,4479830
8,64,128,20,6,1,1,32,1,4552685
8,64,128,20,6,1,2,32,1,4547353
8,64,128,30,2,2,1,48,1,4796249
8,64,128,30,2,2,4,48,2,4586492
8,64,128,30,4,2,2,32,2,4333530
8,64,128,30,4,2,4,16,3,4319225
8,64,128,30,6,2,2,16,2,4333420
8,64,128,40,2,2,1,16,3,4606832
8,64,128,40,2,2,4,48,1,4771688
8,64,128,40,4,2,2,32,2,4323566
8,64,128,40,4,2,4,32,3,4318396
8,64,128,50,2,2,1,48,2,4611127
8,64,128,50,4,1,1,16,3,4319174
8,64,128,50,4,1,2,32,3,4319160
8,64,128,50,6,2,2,48,1,4488856
8,64,128,50,6,2,2,16,2,4377160
8,64,128,50,6,2,4,16,1,4547449
8,64,128,60,2,1,2,16,3,4596798
8,64,128,60,2,2,4,32,1,4825167
8,64,128,60,4,1,1,32,2,4377263
8,64,128,60,4,1,2,32,2,4367397
8,64,128,60,4,1,4,32,2,4318539
8,64,128,60,6,2,1,16,3,4319120
8,64,32,0,0,0,0,0,0,7197372
8,64,32,10,4,2,2,16,1,4707363
8,64,32,10,6,1,2,48,2,4749715
8,64,32,10,6,2,4,48,2,4748957
8,64,32,20,2,1,2,32,2,4665983
8,64,32,20,2,2,1,48,3,4623623
8,64,32,20,4,1,1,32,1,4554624
8,64,32,20,4,2,2,32,2,4364816
8,64,32,20,4,2,4,48,1,4490564
8,64,32,20,6,1,1,48,3,4364180
8,64,32,30,6,1,4,16,1,4548166
8,64,32,30,6,2,1,32,3,4286178
8,64,32,30,6,2,4,16,1,4549182
8,64,32,40,2,1,1,32,1,4830940
8,64,32,40,2,1,1,48,1,4777327
8,64,32,40,2,1,1,32,3,4554658
8,64,32,40,2,2,1,32,3,4555676
8,64,32,40,2,2,2,16,2,4608580
8,64,32,40,2,2,4,48,3,4496328
8,64,32,40,4,1,2,32,2,4319789
8,64,32,50,4,2,2,16,3,4321447
8,64,32,50,4,2,4,16,2,4330682
8,64,32,50,6,1,1,16,2,4329823
8,64,32,50,6,2,4,48,2,4329317
8,64,32,50,6,2,4,32,3,4321231
8,64,32,60,2,1,4,16,3,4597992
8,64,32,60,2,1,4,32,3,4597615
8,64,32,60,4,1,1,48,1,4494610
8,64,32,60,4,1,1,48,3,4320013
8,64,32,60,4,2,2,32,1,4549073
8,64,32,60,6,1,2,32,1,4548057
8,64,32,60,6,1,2,16,2,4330727
8,64,32,60,6,2,2,16,1,4549206
8,64,96,0,0,0,0,0,0,7192361
8,64,96,20,2,1,1,32,3,4669019
8,64,96,20,4,1,4,16,2,4410507
8,64,96,20,6,1,2,32,3,4371298
8,64,96,20,6,1,4,48,3,4371143
8,64,96,30,4,2,2,16,1,4546502
8,64,96,30,6,2,2,32,3,4283886
8,64,96,30,6,2,4,16,3,4313219
8,64,96,30,6,2,4,48,3,4283327
8,64,96,40,2,1,2,48,1,4770610
8,64,96,40,2,2,4,32,3,4590867
8,64,96,40,4,1,1,32,1,4551408
8,64,96,40,4,1,1,16,3,4318206
8,64,96,40,4,1,2,32,3,4317775
8,64,96,40,4,2,2,32,3,4317775
8,64,96,40,6,2,4,32,3,4317699
8,64,96,50,2,1,2,48,1,4770395
8,64,96,50,2,1,2,32,2,4595351
8,64,96,50,2,1,2,48,3,4595267
8,64,96,50,6,1,2,16,2,4327287
8,64,96,50,6,1,4,16,2,4327279
8,64,96,50,6,2,4,32,3,4318151
8,64,96,60,2,1,1,16,3,4595904
8,64,96,60,2,2,1,48,3,4595438
8,64,96,60,4,1,4,32,1,4546346
8,64,96,60,6,2,1,32,2,4327259
8,64,96,60,6,2,1,16,3,4317950
