issue,rob,sqlq,rows,alus,mult,ldst,cache,bpc,cycles
2,128,32,60,4,2,1,16,1,11699455
2,128,32,60,6,1,2,48,3,6948848
2,128,96,0,0,0,0,0,0,12414552
2,128,96,10,6,2,1,16,2,11141890
2,128,96,20,4,1,2,16,2,11934805
2,128,96,20,4,2,1,32,3,7705344
2,128,96,20,6,1,2,48,1,12081500
2,128,96,30,2,1,4,32,3,7236536
2,128,96,30,2,2,1,48,1,11697461
2,128,96,30,2,2,2,48,1,11696775
2,128,96,30,2,2,2,32,3,6948858
2,128,96,30,2,2,4,16,1,12047146
2,128,96,30,2,2,4,16,3,7350023
2,128,96,30,4,1,1,32,3,7779913
2,128,96,30,4,1,4,48,2,11914566
2,128,96,30,6,2,1,16,1,11699774
2,128,96,40,2,1,4,16,1,12047146
2,128,96,40,2,2,4,32,2,11603396
2,128,96,40,6,2,4,48,3,6921050
2,128,96,50,2,1,1,48,3,7278223
2,128,96,50,4,1,1,16,1,11699774
2,128,96,50,4,1,1,48,2,11294869
2,128,96,50,4,2,4,16,3,7578941
2,128,96,50,6,1,1,32,2,11746307
2,128,96,50,6,1,2,16,2,10981908
2,128,96,50,6,2,2,32,2,11766067
2,128,96,60,4,1,4,48,1,12082893
2,128,96,60,4,2,2,16,2,10895168
2,128,96,60,6,2,4,16,2,12004861
2,192,128,0,0,0,0,0,0,12414552
2,192,128,10,2,2,1,32,1,12100408
2,192,128,10,4,1,1,16,2,11143178
2,192,128,10,4,2,2,16,1,12008188
2,192,128,10,6,1,2,16,3,9988150
2,192,128,10,6,2,2,32,1,11869279
2,192,128,10,6,2,4,48,2,10844761
2,192,128,20,2,1,2,48,3,6935758
2,192,128,20,2,2,2,32,2,11092601
2,192,128,20,4,1,2,16,2,11936058
2,192,128,20,4,1,4,48,3,7106690
2,192,128,20,4,2,4,32,1,11759104
2,192,128,20,6,2,4,48,2,11806847
2,192,128,30,2,1,1,32,1,12092136
2,192,128,30,2,2,4,32,1,11696583
2,192,128,30,4,2,2,48,1,11689765
2,192,128,30,6,2,1,32,3,6915539
2,192,128,30,6,2,2,16,1,11698965
2,192,128,30,6,2,2,48,1,11689765
2,192,128,40,4,1,1,16,1,12042288
2,192,128,40,4,1,1,16,3,7469561
2,192,128,40,4,2,2,48,2,9809714
2,192,128,40,6,1,1,32,3,7775136
2,192,128,50,4,1,4,32,1,11695474
2,192,128,50,6,1,4,32,3,7087450
2,192,128,50,6,2,2,32,3,7309507
2,192,128,60,2,1,1,32,3,7514055
2,192,128,60,4,1,2,16,2,10894457
2,192,128,60,4,2,2,48,1,12084237
2,192,32,0,0,0,0,0,0,12130716
2,192,32,10,2,1,2,48,3,10025118
2,192,32,10,2,2,4,32,2,10868845
2,192,32,10,2,2,4,48,3,9041886
2,192,32,10,4,2,4,48,3,7615259
2,192,32,10,6,2,1,48,2,11128152
2,192,32,20,2,1,1,32,1,11766511
2,192,32,20,2,1,2,48,1,12089082
2,192,32,20,6,2,4,48,1,12082735
2,192,32,30,2,2,1,16,2,11829541
2,192,32,30,2,2,2,32,2,11112100
2,192,32,30,2,2,4,16,1,11705606
2,192,32,30,4,1,1,48,2,11227504
2,192,32,30,4,2,2,48,1,12084224
2,192,32,40,2,2,2,32,1,12092031
2,192,32,40,6,1,1,48,1,12084473
2,192,32,40,6,1,1,16,2,12007297
2,192,32,40,6,2,4,16,1,12042130
2,192,32,50,2,2,2,16,2,11054975
2,192,32,50,2,2,2,48,3,6911242
2,192,32,50,4,2,2,32,3,7148153
2,192,32,50,6,1,4,48,3,6944788
2,192,32,60,2,1,2,48,3,6901288
2,192,32,60,2,2,1,32,3,7722801
2,192,32,60,2,2,2,48,3,7124631
2,192,32,60,2,2,4,48,3,7037203
2,192,32,60,4,2,2,48,2,10461668
2,192,32,60,6,2,4,48,3,6909681
2,192,96,0,0,0,0,0,0,12414552
2,192,96,10,2,2,2,48,2,11084593
2,192,96,10,4,1,1,48,2,10707474
2,192,96,10,4,1,2,32,1,12065437
2,192,96,10,4,2,2,48,1,11774883
2,192,96,10,4,2,2,48,2,10851261
2,192,96,10,6,1,4,16,1,12006844
