Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,Correlation_coefficient,Number_unclassified,Percent_unclassified,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureKernelEvaluations,measureCacheHits,measureNumRules
bitcount_sbcci_cycles,6,7,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,1879832.094778461,2405198.62637916,88.48473625716916,84.94515775658343,0.6437187749742098,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.029,0.0,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,6,8,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2458923.2873337003,3640427.180543575,100.00374484697898,100.04508695451887,-0.001358574965551382,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.012,0.0,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,6,9,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,944.0,104.0,2319800.389718575,2892738.746014328,99.9261468866495,100.00855670133919,0.007310310434242511,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.013,0.0,0.0,0.0,0.0,0.0,16786.0,104145.0,12585.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,6,10,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,944.0,104.0,2534384.8484605034,4221377.991682892,97.20191262700126,98.51971057349905,0.1710738632381714,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.01,0.0,0.0,0.0,0.0,0.0,16786.0,104145.0,12585.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,7,1,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2226020.7546757725,3919466.695016177,94.87010704728542,97.6636973273007,0.2158147818438599,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.008,0.001,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,7,2,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2167928.2618579376,2824484.5741691403,99.96834870145898,99.9635982360441,0.06268620477661901,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.01,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,7,3,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2094800.7185018936,2777148.5303165545,100.36880282706686,100.17282388246875,-0.02948829527263572,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.008,0.0,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,7,4,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,1726526.4802958327,2377192.062678118,89.2115251503359,95.81549142675725,0.27810585004739397,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.008,0.0,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,7,5,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2372356.83181878,3978573.2173865424,99.82045716092217,99.96766079337436,0.020457597706039908,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.011,0.001,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,7,6,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2107439.815988437,2724457.0465299604,95.14381447441629,97.48223469859836,0.23258541192902205,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.008,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,7,7,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2846174.3367176806,4788459.252847799,98.3774937201546,98.97332312417583,0.1459821763337482,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.009,0.0,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,7,8,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2255891.4135494423,3873342.767026895,99.18001921934491,97.83671740391728,0.21005355627628428,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.008,0.001,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,7,9,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,944.0,104.0,2740822.609120242,4488576.879135002,100.08188089816285,100.17055813504278,-0.16476628649515535,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.013,0.0,0.015625,0.0,15.625,0.0,16786.0,104145.0,12585.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,7,10,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,944.0,104.0,2040677.3365044086,3191885.5805691085,88.47675019387201,94.20970644851982,0.3614613834312526,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.008,0.0,0.015625,0.0,15.625,0.0,16786.0,104145.0,12585.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,8,1,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2294863.165110614,3411266.7052848986,100.08984708835685,99.98223231327026,0.020013545036035085,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.012,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,8,2,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2808020.0723512657,5208218.354376882,100.47412193561026,100.07091531484363,-0.029128018267168862,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.009,0.0,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,8,3,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2286792.7045951034,3500862.294748715,99.87675662589922,100.00482514528575,0.008394260007193781,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.008,0.0,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,8,4,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2382585.8057409604,3480388.2398132654,100.35527809297277,100.22363507730616,-0.04871818839699434,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.009,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,8,5,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2284679.775771485,3036151.103486342,100.14471256764114,100.20509868241469,-0.03362741253321098,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.011,0.001,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,8,6,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2639900.465726514,4280021.365014169,101.1172708706302,100.38816038337475,-0.08204373717879332,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.015,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,8,7,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2049815.2397193874,2629982.284879346,99.94401426637715,100.16284318600746,-0.055557939183989706,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.015,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,8,8,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2384474.060950347,3014592.1804341786,99.89464629789336,100.10658518561428,-0.04570407463749301,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.01,0.001,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,8,9,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,944.0,104.0,1662396.210389762,2235434.230079857,81.72529588367742,58.88843203796278,0.8409185318653017,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.014,0.001,0.015625,0.0,15.625,0.0,16786.0,104145.0,12585.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,8,10,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,944.0,104.0,2207154.0342193027,3368896.0132171493,99.91114359783953,99.90610933092998,0.1578753550387959,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.011,0.0,0.015625,0.0,15.625,0.0,16786.0,104145.0,12585.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,9,1,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2099109.3214392834,2728127.3781478987,99.77643348729671,99.84275051948953,0.08575282749200161,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.013,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,9,2,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2322514.218471806,4392320.659130177,93.9467242849737,96.72038318875985,0.2810014292576954,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.007,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,9,3,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2238716.2886285763,3428160.9696239466,99.67243567876969,99.917644737827,0.0442364311350362,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.007,0.0,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,9,4,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2340228.9363076906,4047035.3346342687,93.19393564150988,97.8262592578406,0.20798514148254044,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.009,0.001,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,9,5,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2421027.548070871,4022728.6486658966,96.03917634374221,98.41509037746684,0.17541911389707254,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.007,0.001,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,9,6,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2237351.818683469,2977625.4685225594,99.91519579476063,99.977589043427,0.016834530319210228,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.014,0.001,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,9,7,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,1998168.380723905,2441906.559481503,91.58444842016233,90.81810197617042,0.3962987490664413,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.01,0.0,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,9,8,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2093333.2865171523,2714798.8729590764,99.74677333089463,99.87950045332471,0.0726407676872649,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.006,0.0,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,9,9,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,944.0,104.0,2789407.2973843887,4805597.040075159,97.39974158770148,98.23727597705853,0.20244415837508095,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.006,0.001,0.015625,0.0,15.625,0.0,16786.0,104145.0,12585.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,9,10,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,944.0,104.0,2122570.6637847973,3370236.791667809,100.28230515118847,100.23368547262208,-0.054535393160908885,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.005,0.001,0.0,0.0,0.0,0.0,16786.0,104145.0,12585.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,10,1,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2082517.48191468,2720813.3074668646,93.46027752683139,95.53221659920658,0.2762760126771634,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.008,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,10,2,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2444189.653572543,4067567.3112649103,93.27141550834341,96.8288981513347,0.2646284200158857,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.008,0.0,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,10,3,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2123671.1705366913,2908121.8111732705,95.47813124685077,96.79632757371868,0.24782899096888852,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.008,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,10,4,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2330594.0281063197,4432521.05130627,94.08964786615881,97.10391556509975,0.2477843095249517,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.012,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,10,5,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2316843.633424316,3519161.535131446,95.02880525852375,97.82226932094773,0.2325877067103671,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.006,0.0,0.0,0.0,0.0,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,10,6,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2296942.565708547,4052403.9733296684,92.86852672722972,97.37809076908617,0.24188356206584732,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.013,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,10,7,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2162309.5717102922,3937543.518443354,91.02657408491334,96.97918460439514,0.24821364071280025,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.009,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,10,8,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,105.0,2155269.6275283773,2746695.2066262756,100.6822619327443,100.65703794504057,-0.08396507787091166,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.009,0.0,0.015625,0.0,15.625,0.0,16786.0,104036.0,12694.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,10,9,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,944.0,104.0,2188243.1282107863,3446950.4723938415,100.16439334842734,100.20090870450886,-0.037540699325769505,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.019,0.001,0.015625,0.0,15.625,0.0,16786.0,104145.0,12585.0,NaN,NaN,?,?,?,?
bitcount_sbcci_cycles,10,10,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,944.0,104.0,2153058.747640466,3218456.787197281,97.52693590500594,98.55375636346125,0.17733379274775912,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.017,0.001,0.015625,0.0,15.625,0.0,16786.0,104145.0,12585.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,1,1,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,942.0,105.0,6179033.2070581,7581970.824160124,99.89918934908962,99.99293884940369,0.0240845596729275,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.008,0.0,0.015625,0.0,15.625,0.0,16759.0,103924.0,12691.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,1,2,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,942.0,105.0,5635796.502288828,6465638.532596577,100.95716281193789,100.9329741945081,-0.18126151659635253,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.009,0.0,0.0,0.0,0.0,0.0,16759.0,103924.0,12691.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,1,3,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,942.0,105.0,5513963.358845036,6633760.301995073,100.03044508948575,100.01747548196151,-0.09058745889851877,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.007,0.0,0.0,0.0,0.0,0.0,16759.0,103924.0,12691.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,1,4,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,942.0,105.0,5975500.577803574,6423902.268773296,100.04218734996826,100.0438177819391,-0.15930110123011917,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.009,0.0,0.015625,0.0,15.625,0.0,16759.0,103924.0,12691.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,1,5,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,942.0,105.0,5306585.121240205,5814592.380571035,99.86550516107299,99.9179009284841,0.051882141218965484,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.006,0.001,0.0,0.0,0.0,0.0,16759.0,103924.0,12691.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,1,6,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,942.0,105.0,5744864.428629237,7026760.12545459,100.0066979473822,100.00421438788246,-0.07510354628677036,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.006,0.0,0.0,0.0,0.0,0.0,16759.0,103924.0,12691.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,1,7,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,942.0,105.0,4762546.914241716,6297169.546281552,80.91399651556458,84.08166687118775,0.5160009877730782,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.007,0.0,0.0,0.0,0.0,0.0,16759.0,103924.0,12691.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,1,8,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,104.0,5286360.20111226,6056712.3329705885,99.93312532042701,101.78132271719761,0.0809976272793772,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.008,0.0,0.0,0.0,0.0,0.0,16759.0,104033.0,12582.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,1,9,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,104.0,4277981.892346612,5442489.78718399,78.49614353129758,83.26404347563908,0.5542680716250243,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.006,0.0,0.015625,0.0,15.625,0.0,16759.0,104033.0,12582.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,1,10,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,943.0,104.0,5037647.817540134,5588087.495301629,99.96993320648518,99.97474665207885,0.14498238809425265,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.007,0.0,0.0,0.0,0.0,0.0,16759.0,104033.0,12582.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,2,1,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,942.0,105.0,3835123.3925349195,4857778.356007317,63.16311292667838,71.99725651858651,0.7159314619223094,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.014,0.0,0.0,0.0,0.0,0.0,16759.0,103924.0,12691.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,2,2,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,942.0,105.0,5129076.70345029,6044280.924333858,99.76512601657372,100.01081743853244,-0.004294751229501754,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.006,0.001,0.0,0.0,0.0,0.0,16759.0,103924.0,12691.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,2,3,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,942.0,105.0,5657988.445178593,6299979.879677531,96.47311753197782,91.64434249750973,0.3979372989546264,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.007,0.001,0.015625,0.0,15.625,0.0,16759.0,103924.0,12691.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,2,4,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,942.0,105.0,4226255.673826854,5298285.450940085,79.75555753431813,85.68249873945109,0.5280525674536225,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.007,0.0,0.0,0.0,0.0,0.0,16759.0,103924.0,12691.0,NaN,NaN,?,?,?,?
cjpeg_sbcci_cycles,2,5,weka.classifiers.functions.RBFNetwork,'-B 2 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,2.0200430202999998E7,942.0,105.0,5053798.855278704,5818866.170527399,100.11820865282111,100.33515412879682,-0.14039309437869782,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.005,0.0,0.015625,0.0,15.625,0.0,16759.0,103924.0,12691.0,NaN,NaN,?,?,?,?
